,res_id,name,url,address,city,locality,cuisines,timings,average_cost_for_one,highlights,aggregate_rating,votes,scope
289,18610640,Kukku Da Dhaba,https://www.zomato.com/lucknow/kukku-da-dhaba-2-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/97, Viram Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"Mughlai, Chinese, North Indian",12 Noon to 11 PM,450,"['Cash', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Takeaway Available', 'Table booking recommended', 'Live Entertainment', 'Air Conditioned', 'Disabled Friendly', 'Indoor Seating', 'Digital Payments Accepted', 'Kid Friendly']",3.8,445,3.818905182
290,800050,The Posh Pouf,https://www.zomato.com/lucknow/the-posh-pouf-alambagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Floor, Balaji Complex, Opposite Krishna Nagar Police Station, Alambagh, Lucknow",Lucknow,Alambagh,"North Indian, Chinese, South Indian, Fast Food",11 AM to 11 PM (Mon-Sun),375,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Indoor Seating', 'Table booking recommended', 'Sodexo', 'Air Conditioned']",3.8,446,3.818870558
291,800911,Aryan Family's Delight,https://www.zomato.com/lucknow/aryan-familys-delight-1-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3/107, Vidhayak Puram, Near Patrakarpuram Chauraha, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Mughlai, Chinese, South Indian",10 AM to 11 PM,150,"['Delivery', 'Credit Card', 'Takeaway Available', 'Cash', 'Lunch', 'Dinner', 'Debit Card', 'Indoor Seating', 'Sodexo', 'Pure Veg', 'Air Conditioned', 'Table booking recommended', 'Digital Payments Accepted']",3.8,353,3.822744646
292,18295187,KDR Exotic Dining,https://www.zomato.com/lucknow/kdr-exotic-dining-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/50 Viram Khand, Near Patrakarpuram Crossing, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Chinese",11 AM to 11 PM (Mon-Sun),500,"['Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned']",4.2,513,4.151555179
293,800273,Urban Terrace,https://www.zomato.com/lucknow/urban-terrace-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Lineage CP-73, Viraj Khand,Gomtinagar,Near Sahara Hospital Gate No-2 Lucknow",Lucknow,"Lineage Hotels, Gomti Nagar","Mughlai, Chinese, Italian, Continental",1 PM to 11 PM (Mon-Sun),550,"['Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Wheelchair Accessible', 'Valet Parking Available', 'Outdoor Seating', 'Rooftop', 'Table reservation required', 'Air Conditioned', 'Smoking Area', 'Wifi']",4.1,443,4.063726196
294,801179,The Kalika Hut,https://www.zomato.com/lucknow/the-kalika-hut-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"R Square Building, Opposite SRS City Mall, Vipul Khand, Gomti Nagar, Lucknow",Lucknow,"R Square, Gomti Nagar","North Indian, Chinese",11 AM to 11 PM (Mon-Sun),425,"['Delivery', 'Takeaway Available', 'Cash', 'Lunch', 'Credit Card', 'Dinner', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Digital Payments Accepted']",3.9,406,3.900599455
295,800076,Pack 'N' Chew,https://www.zomato.com/lucknow/pack-n-chew-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2/30, Vijay Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"Chinese, Continental, North Indian",11 AM to 11 PM (Mon-Sun),425,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Sodexo', 'Digital Payments Accepted', 'Wifi', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Smoking Area']",4,406,3.98083661
296,800684,Aryan Family's Delight,https://www.zomato.com/lucknow/aryan-familys-delight-chowk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Kamla Nehru Marg, Chowk, Lucknow",Lucknow,Chowk,"North Indian, Mughlai, Chinese, South Indian",10 AM to 11 PM (Mon-Sun),150,"['Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned']",3.9,235,3.900905446
297,801158,The Great Indian Kitchen,https://www.zomato.com/lucknow/the-great-indian-kitchen-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2/282, Virat Khand opposite singapore mall Near Hanuman Chauraha, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Chinese, Continental",10 AM to 11 PM,300,"['Credit Card', 'Debit Card', 'Cash', 'Lunch', 'Dinner', 'Takeaway Available', 'Delivery', 'Wheelchair Accessible', 'Table booking recommended', 'Live Music', 'Indoor Seating', 'Digital Payments Accepted', 'Valet Parking Available', 'Smoking Area', 'Pure Veg', 'Air Conditioned', 'Live Sports Screening', 'Axis Bank - Dining Delights']",3.8,343,3.823258069
298,800641,Kool Break,https://www.zomato.com/lucknow/kool-break-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"17/3, Opposite Indian Oil Petrol Pump, Ashok Marg, Hazratganj, Lucknow",Lucknow,Hazratganj,"Chinese, Continental, North Indian",11 AM to 11 PM (Mon-Sun),500,"['Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Credit Card', 'Lunch', 'Wifi', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating', 'Valet Parking Available', 'Table booking recommended']",3.9,461,3.900540685
299,800569,Ritzz Continental Corner,https://www.zomato.com/lucknow/ritzz-continental-corner-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Eldeco Corporate Tower, Vibhuti Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"North Indian, Chinese, Fast Food, South Indian, Street Food",8:30 AM to 10:30 PM (Mon-Sun),350,"['Debit Card', 'Breakfast', 'No Alcohol Available', 'Cash', 'Delivery', 'Lunch', 'Credit Card', 'Dinner', 'Takeaway Available', 'Desserts and Bakes', 'Digital Payments Accepted', 'Indoor Seating', 'Pure Veg', 'Table booking recommended', 'Air Conditioned']",3.7,301,3.750631732
300,18579912,Sagar Ratna,https://www.zomato.com/lucknow/sagar-ratna-1-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"LGF-A -06, Sector-C, Aliganj, Lucknow",Lucknow,Aliganj,"South Indian, North Indian, Chinese",11 AM to 11 PM,300,"['Debit Card', 'Lunch', 'Delivery', 'Dinner', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Cash', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended', 'Pure Veg']",4,354,3.978641684
301,801225,Mr. Brown,https://www.zomato.com/lucknow/mr-brown-1-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Eldeco Magnum Plaza, Opp. Faizabad Road, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"Fast Food, Desserts, Bakery",8 AM to 10 PM (Mon-Sun),200,"['Delivery', 'Credit Card', 'Breakfast', 'Debit Card', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'No Alcohol Available', 'Indoor Seating', 'Desserts and Bakes', 'Pre-Ordering Required', 'Free Parking', 'Table Reservation Not Required', 'Pure Veg', 'Air Conditioned', 'Digital Payments Accepted']",4.2,225,4.108625614
302,800034,Ice N Spice,https://www.zomato.com/lucknow/ice-n-spice-indira-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shubhansha Business Centre, Near Kukrail Pul, Indira Nagar, Lucknow",Lucknow,Indira Nagar,"North Indian, Chinese, Fast Food",11 AM to 11 PM (Mon-Sun),225,"['Debit Card', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Cash', 'Lunch', 'Delivery', 'Dinner', 'Pure Veg', 'Indoor Seating', 'Sodexo', 'Table booking recommended', 'Digital Payments Accepted', 'Catering Available', 'Air Conditioned']",3.7,402,3.740444869
303,18454353,Hashtag Café,https://www.zomato.com/lucknow/hashtag-café-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B -1/55 C, Vineet Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,"Chinese, Cafe, Continental, Fast Food, North Indian, Italian, Mughlai, Pizza",11 AM to 11 PM (Mon-Sun),500,"['Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Desserts and Bakes', 'Digital Payments Accepted']",3.9,333,3.900700518
304,18688059,Desi Chulha,https://www.zomato.com/lucknow/desi-chulha-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/21, Vastu Khand, Gomti Nagar, Lucknow",Lucknow,Gomti Nagar,North Indian,11:30 AM to 10:30 PM,250,"['Lunch', 'Credit Card', 'Dinner', 'Debit Card', 'Takeaway Available', 'Cash', 'Delivery', 'Indoor Seating', 'Air Conditioned', 'Outdoor Seating', 'Digital Payments Accepted', 'Table booking recommended']",3,318,3.216036661
305,800662,Deva Food Mart,https://www.zomato.com/lucknow/deva-food-mart-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B6, Aarif Chamber 1, Kapoorthala, Aliganj, Lucknow",Lucknow,Aliganj,"Chinese, South Indian, North Indian",11 AM to 10 PM (Mon-Sun),250,"['Lunch', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.1,371,4.058181156
306,18635514,The Pavilion,https://www.zomato.com/lucknow/the-pavilion-alambagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"116A, 3rd Floor, Sector B, LDA Colony, Behind Hotel Piccadily, Near Krishna Nagar Metro Station, Alambagh, Lucknow",Lucknow,Alambagh,"Cafe, North Indian, Chinese, Thai, Momos",11 AM to 11 PM,500,"['Lunch', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Air Conditioned']",3.9,392,3.900616513
307,800225,Blue The Lounge,https://www.zomato.com/lucknow/blue-the-lounge-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1A, Shravan Plaza Complex, Sapru Marg, Hazratganj, Lucknow",Lucknow,Hazratganj,"North Indian, Chinese, Cafe",11 AM to 11 PM (Mon-Sun),500,"['Dinner', 'No Alcohol Available', 'Cash', 'Delivery', 'Debit Card', 'Credit Card', 'Lunch', 'Takeaway Available', 'Smoking Area', 'Hookah', 'Desserts and Bakes', 'Digital Payments Accepted', 'Air Conditioned', 'Indoor Seating', 'Wifi', 'Table booking recommended']",3.5,407,3.579493737
308,800656,Aryan Family's Delight,https://www.zomato.com/lucknow/aryan-familys-delight-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C 4, Sector F, Opposite Sahara Tower, Kapoorthala, Aliganj, Lucknow",Lucknow,Aliganj,"North Indian, Mughlai, Chinese, South Indian",10 AM to 11 PM,150,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned']",3.7,281,3.753289565
309,18817449,Shaukeens The Bistro,https://www.zomato.com/lucknow/shaukeens-the-bistro-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Puraniya Fly Over, Sitapur Road, Aliganj, Lucknow",Lucknow,Aliganj,"Chinese, North Indian, Mughlai",12 Noon to 12 Midnight,300,"['Dinner', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Hookah', 'Air Conditioned']",4.1,193,4.032775851
310,18370355,Moti Mahal Delux Tandoori Trail,https://www.zomato.com/lucknow/moti-mahal-delux-tandoori-trail-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A6, First Floor, Sector C, Near Nehru Baal Vatika, Aliganj, Lucknow",Lucknow,Aliganj,"North Indian, Mughlai, Chinese",12 Noon to 11 PM,400,"['Credit Card', 'Lunch', 'Delivery', 'Dinner', 'Debit Card', 'Takeaway Available', 'Cash', 'No Alcohol Available', 'Private Dining Area Available', 'Air Conditioned', 'Indoor Seating', 'Valet Parking Available', 'Table booking recommended']",3.8,253,3.829187888
311,801195,Cappuccino Blast,https://www.zomato.com/lucknow/cappuccino-blast-aishbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"73-A, Mill Road, Industrial Area, Aishbagh, Lucknow",Lucknow,Aishbagh,"North Indian, Italian, Chinese",11 AM to 11 PM (Mon-Sun),350,"['Lunch', 'Delivery', 'Dinner', 'Credit Card', 'Serves Alcohol', 'Air Conditioned', 'Indoor Seating', 'Outdoor Seating', 'Hookah', 'Fullbar', 'Free Parking']",4,231,3.970704908
312,800501,Classic Treat Restaurant,https://www.zomato.com/lucknow/classic-treat-restaurant-mahanagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"M 28, 1st Floor, Gole Market, Mahanagar",Lucknow,Mahanagar,"North Indian, Chinese, Continental",11 A.M. to 11 P.M.,500,"['No Alcohol Available', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Sodexo', 'Air Conditioned', 'Pure Veg', 'Indoor Seating', 'Table booking recommended', 'Catering Available']",3.7,295,3.751400821
313,800103,The Cherry Tree Cafe,https://www.zomato.com/lucknow/the-cherry-tree-cafe-nirala-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7, Near Shub Muhurat Lawns, Nirala Nagar, Lucknow",Lucknow,Nirala Nagar,"Bakery, Desserts",10 AM to 10 PM,300,"['Credit Card', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating']",4.2,326,4.130289494
314,800190,Walnut,https://www.zomato.com/lucknow/walnut-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2/3, Park Road, Hazratganj, Lucknow",Lucknow,Hazratganj,"Bakery, Desserts, Fast Food",9 AM to 10 PM (Mon-Sun),250,"['Takeaway Available', 'Cash', 'Credit Card', 'No Alcohol Available', 'Debit Card', 'Delivery', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes']",4.1,363,4.057458584
315,800545,JJ Bakers,https://www.zomato.com/lucknow/jj-bakers-hazratganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Jahangir Mansion, 1, Ashok Marg, Hazratganj, Lucknow",Lucknow,Hazratganj,"Bakery, Desserts",9:30 AM to 10:30 PM (Mon-Sun),200,"['Cash', 'Delivery', 'Credit Card', 'Takeaway Available', 'Debit Card', 'Desserts and Bakes', 'Pure Veg', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted']",4.1,351,4.056326662
316,801028,Sweet Luscious,https://www.zomato.com/lucknow/sweet-luscious-chowk?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"21, Near Post Office, Khun Khun Ji Road, Chowk, Lucknow",Lucknow,Chowk,"Bakery, Desserts",11am – 12midnight (Mon-Sun),200,"['Cash', 'Takeaway Available', 'Delivery', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes']",4,163,3.963130511
317,18550925,Brew Bakes,https://www.zomato.com/lucknow/brew-bakes-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3/71, First Floor, Vivek Khand Near ICICI Bank, Gomti Nagar Lucknow",Lucknow,Gomti Nagar,"Chinese, Cafe, Italian, Burger, Mexican, Pizza","11AM to 10:45PM (Mon-Fri),11AM to 11PM (Sat-Sun)",250,"['Takeaway Available', 'Dinner', 'Debit Card', 'Lunch', 'Credit Card', 'Delivery', 'Cash', 'No Alcohol Available', 'Pure Veg', 'Air Conditioned', 'Free Parking', 'Wifi', 'Outdoor Seating', 'Table Reservation Not Required', 'Live Music', 'Desserts and Bakes', 'Indoor Seating', 'Digital Payments Accepted', 'Table booking not available']",3.8,225,3.831702537
318,18689493,Cake 'n' Cafe,https://www.zomato.com/lucknow/cake-n-cafe-aashiana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"M 249, LDA Colony, Sector G, Ashiyana, Near Power House Chauraha, Lucknow",Lucknow,Aashiana,"Fast Food, Bakery, Desserts",9AM to 10:30PM (Mon-Sun),100,"['Cash', 'Debit Card', 'Takeaway Available', 'Credit Card', 'Delivery', 'Pure Veg', 'Desserts and Bakes', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned']",3.8,267,3.828074454
319,800404,Good Bakery,https://www.zomato.com/lucknow/good-bakery-nishatganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Indira Bridge, Nishatganj, Lucknow",Lucknow,Nishatganj,"Bakery, Fast Food",9 AM to 10 PM (Mon-Sun),225,"['Cash', 'Takeaway Available', 'Debit Card', 'Delivery', 'Credit Card', 'Desserts and Bakes', 'Pure Veg', 'Air Conditioned', 'Indoor Seating']",4,276,3.974210969
320,18653046,Avantika Bakers,https://www.zomato.com/lucknow/avantika-bakers-aashiana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"K 306C, Kanpur Road, Sector K, Ashiyana, Lucknow, Uttar Pradesh 226012, India",Lucknow,Aashiana,Bakery,10 AM to 10 PM,150,"['Cash', 'Takeaway Available', 'Debit Card', 'Delivery', 'Indoor Seating', 'Desserts and Bakes']",3.6,241,3.688866054
321,801397,Silver Spoon - Bakers & Cafe,https://www.zomato.com/lucknow/silver-spoon-bakers-cafe-aishbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"267,Aishbagh Road , Opposite Bank Of India, Aishbagh, Lucknow",Lucknow,Aishbagh,Bakery,10:30AM to 11PM (Mon-Sun),100,"['Delivery', 'Credit Card', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Desserts and Bakes', 'Digital Payments Accepted']",4,163,3.963130511
322,18631701,Food Haat,https://www.zomato.com/lucknow/food-haat-gomti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/51, Viram Khand, Patrakar Puram, Gomti Nagar, Lucknow, Gomti Nagar",Lucknow,Gomti Nagar,"North Indian, Chinese, South Indian, Mughlai",11 AM to 11 PM,175,"['Lunch', 'Debit Card', 'Dinner', 'Delivery', 'Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Table booking recommended', 'Digital Payments Accepted']",3.8,264,3.828305836
323,801645,Garden Bakery,https://www.zomato.com/lucknow/garden-bakery-alambagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 297, Bara Birwa, Kanpur Road, Alambagh, Lucknow",Lucknow,Alambagh,"Cafe, Bakery",8 AM to 11 PM (Mon-Sun),300,"['Debit Card', 'Credit Card', 'Cash', 'Serves Alcohol', 'Takeaway Available', 'Delivery', 'Valet Parking Available', 'Indoor Seating', 'Desserts and Bakes', 'Beer', 'Resto Bar', 'Live Music', 'Air Conditioned', 'Wifi', 'Digital Payments Accepted', 'Wine']",4.1,182,4.030153633
324,800345,Good Bakery,https://www.zomato.com/lucknow/good-bakery-lalbagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Near Anand Cinema, Cantt Road, Kaiserbagh, Near Lalbagh, Lucknow",Lucknow,Lalbagh,"Bakery, Fast Food",7 AM to 9:30 PM (Mon-Sun),275,"['Credit Card', 'Takeaway Available', 'Breakfast', 'Delivery', 'Air Conditioned', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes']",3.7,179,3.772771772
325,801077,JJ Bakers,https://www.zomato.com/lucknow/jj-bakers-1-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5, Arif Chamber, Kapoorthala Road, Aliganj, Lucknow",Lucknow,Aliganj,"Bakery, Desserts",9:30 AM to 10 PM (Mon-Sun),200,"['Takeaway Available', 'Cash', 'No Seating Available', 'Desserts and Bakes', 'Air Conditioned']",3.8,159,3.839781175
326,800825,The Bon Bon Bakers,https://www.zomato.com/lucknow/the-bon-bon-bakers-aliganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop no. 1, RF Chamber, Puraniya Chauraha, Aliganj, Lucknow",Lucknow,Aliganj,Bakery,8AM to 10:15PM (Mon-Sun),200,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Credit Card', 'Air Conditioned', 'Indoor Seating', 'Desserts and Bakes']",4.1,125,4.01245922
327,800532,JJ Bakers,https://www.zomato.com/lucknow/jj-bakers-alambagh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Vishal Mega Mart, Kanpur Road, Ramnagar, Alambagh, Lucknow",Lucknow,Alambagh,"Bakery, Desserts",9:30 AM to 10:30 PM (Mon-Sun),150,"['Credit Card', 'No Seating Available', 'Takeaway Available', 'Cash', 'Desserts and Bakes', 'Air Conditioned']",3.8,171,3.838019647
328,18801431,7th Heaven,https://www.zomato.com/lucknow/7th-heaven-rajajipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3337, Sec C, Near SKD Academy, Rajajipuram, Lucknow",Lucknow,Rajajipuram,"Fast Food, Bakery",11am – 10:30pm (Mon-Sun),275,"['No Alcohol Available', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Home Baker', 'Desserts and Bakes']",3.9,111,3.901437557
