Date,Average temperature (°F),Average humidity (%),Average dewpoint (°F),Average barometer (in),Average windspeed (mph),Average gustspeed (mph),Average direction (°deg),Rainfall for month (in),Rainfall for year (in),Maximum rain per minute,Maximum temperature (°F),Minimum temperature (°F),Maximum humidity (%),Minimum humidity (%),Maximum pressure,Minimum pressure,Maximum windspeed (mph),Maximum gust speed (mph),Maximum heat index (°F),Date1,Month,diff_pressure
2015-06-23,65.5,55.0,44.1,29.8,3.3,5.2,330.0,1.03,7.88,0.0,85.5,43.3,92.0,12.0,29.95,29.613,17.3,26.5,82.2,2015-06-23,06,0.33699999999999974
2015-06-24,62.4,54.0,43.3,29.8,2.3,3.9,345.0,1.04,7.89,0.0,81.6,48.6,79.0,16.0,29.92,29.617,13.8,20.7,79.5,2015-06-24,06,0.3030000000000008
2015-06-25,68.7,42.0,43.1,29.7,4.9,7.8,33.0,1.04,7.89,0.0,78.8,50.4,80.0,22.0,29.818,29.594,17.3,25.3,78.8,2015-06-25,06,0.2240000000000002
2015-06-26,62.4,70.0,52.1,29.9,2.8,5.0,91.0,1.06,7.91,0.0,70.9,53.5,91.0,49.0,29.965,29.739,13.8,19.6,77.1,2015-06-26,06,0.2259999999999991
2015-06-27,62.8,57.0,44.6,29.9,2.0,3.7,127.0,1.06,7.91,0.0,79.4,42.6,92.0,23.0,30.063,29.807,12.7,19.6,78.7,2015-06-27,06,0.2560000000000002
2015-06-28,60.8,63.0,45.8,29.9,2.0,3.3,79.0,1.21,8.06,0.0,80.9,45.4,89.0,20.0,30.043,29.772,15.0,21.9,79.4,2015-06-28,06,0.2710000000000008
2015-06-29,63.4,58.0,46.5,29.9,2.2,4.0,108.0,1.21,8.06,0.0,76.5,46.2,90.0,33.0,30.027,29.789,10.4,18.4,77.8,2015-06-29,06,0.23799999999999955
2015-06-30,63.4,59.0,45.6,29.8,2.3,3.9,315.0,1.3,8.15,0.0,84.9,45.5,89.0,16.0,29.91,29.638,19.6,32.2,81.9,2015-06-30,06,0.27199999999999847
2015-07-01,62.5,69.0,51.2,29.8,2.6,4.2,38.0,0.17,8.32,0.0,77.2,51.4,88.0,34.0,29.935,29.681,21.9,33.4,78.3,2015-07-01,07,0.2539999999999978
2015-07-02,59.5,75.0,50.7,29.8,3.0,5.0,81.0,0.69,8.84,0.0,72.5,49.2,93.0,46.0,29.956,29.697,32.2,42.6,77.4,2015-07-02,07,0.25900000000000034
2015-07-03,60.0,74.0,50.8,29.8,1.6,3.0,82.0,0.73,8.88,0.0,72.8,45.2,94.0,45.0,30.025,29.706,10.4,17.3,77.1,2015-07-03,07,0.31899999999999906
2015-07-04,64.2,60.0,46.6,29.7,2.8,4.8,357.0,0.89,9.04,0.0,83.0,46.7,92.0,19.0,29.855,29.569,28.8,36.8,80.7,2015-07-04,07,0.28600000000000136
2015-07-05,61.6,71.0,50.0,29.7,3.4,5.1,318.0,1.27,9.42,0.0,79.3,48.3,92.0,28.0,29.861,29.575,13.8,20.7,78.9,2015-07-05,07,0.28600000000000136
2015-07-06,54.6,91.0,51.9,29.9,2.3,4.1,84.0,1.54,9.69,0.0,56.9,52.0,93.0,84.0,30.025,29.615,8.1,11.5,56.9,2015-07-06,07,0.41000000000000014
2015-07-07,54.0,88.0,50.3,29.9,1.5,2.8,77.0,1.96,10.11,0.0,59.3,50.4,93.0,72.0,29.995,29.79,11.5,13.8,59.3,2015-07-07,07,0.20500000000000185
2015-07-08,52.0,89.0,48.8,29.8,1.3,2.4,104.0,2.3,10.45,0.0,59.3,48.3,95.0,70.0,29.871,29.737,11.5,17.3,59.3,2015-07-08,07,0.13400000000000034
2015-07-09,55.7,77.0,47.7,29.8,1.8,3.1,102.0,2.32,10.47,0.0,69.3,46.7,95.0,38.0,29.896,29.721,12.7,19.6,77.5,2015-07-09,07,0.1750000000000007
2015-07-10,61.5,50.0,40.0,29.7,5.4,8.6,305.0,2.38,10.53,0.0,73.2,47.9,91.0,22.0,29.801,29.653,19.6,29.9,76.7,2015-07-10,07,0.1479999999999997
2015-07-11,63.5,45.0,39.0,29.8,4.0,6.9,269.0,2.38,10.53,0.0,76.8,46.4,81.0,4.0,29.923,29.745,20.7,32.2,77.5,2015-07-11,07,0.17799999999999727
2015-07-12,66.4,40.0,38.4,29.8,5.3,8.2,264.0,2.38,10.53,0.0,81.1,49.6,73.0,15.0,29.867,29.657,20.7,29.9,79.2,2015-07-12,07,0.21000000000000085
2015-07-13,65.3,49.0,44.6,29.7,4.2,7.1,285.0,2.47,10.62,0.0,77.7,53.8,88.0,27.0,29.808,29.606,12.7,19.6,78.2,2015-07-13,07,0.20199999999999818
2015-07-14,60.6,63.0,46.6,29.7,2.5,4.2,347.0,2.92,11.07,0.0,76.1,50.8,91.0,33.0,29.882,29.62,12.7,18.4,77.7,2015-07-14,07,0.26200000000000045
2015-07-15,61.1,57.0,43.4,29.8,4.6,7.3,22.0,2.93,11.08,0.0,74.2,22.6,95.0,28.0,29.859,29.641,16.1,26.5,77.5,2015-07-15,07,0.21800000000000352
2015-07-16,63.9,39.0,38.1,29.7,5.4,8.6,271.0,2.93,11.08,0.0,74.9,50.5,64.0,27.0,29.77,29.627,17.3,25.3,77.2,2015-07-16,07,0.14300000000000068
2015-07-17,67.6,33.0,35.4,29.6,5.9,9.2,270.0,2.93,11.08,0.0,78.3,53.2,61.0,16.0,29.72,29.434,27.6,36.8,77.5,2015-07-17,07,0.2859999999999978
2015-07-18,58.8,58.0,42.9,29.8,2.8,4.8,263.0,2.93,11.08,0.0,76.3,44.5,85.0,26.0,29.925,29.615,19.6,28.8,77.6,2015-07-18,07,0.3100000000000023
2015-07-19,59.1,59.0,43.6,29.9,3.3,5.2,260.0,2.93,11.08,0.0,70.8,44.2,89.0,38.0,29.985,29.766,13.8,18.4,77.5,2015-07-19,07,0.2190000000000012
2015-07-20,59.1,54.0,40.5,29.9,1.9,3.5,122.0,2.93,11.08,0.0,73.2,41.1,88.0,27.0,30.034,29.733,10.4,16.1,77.3,2015-07-20,07,0.3009999999999984
2015-07-21,59.4,69.0,48.4,29.7,2.9,4.7,27.0,3.08,11.23,0.0,68.4,51.1,90.0,40.0,29.763,29.652,12.7,19.6,77.5,2015-07-21,07,0.11100000000000065
2015-07-22,63.3,51.0,42.7,29.7,4.4,7.0,280.0,3.08,11.23,0.0,78.1,48.8,88.0,24.0,29.736,29.555,18.4,26.5,78.3,2015-07-22,07,0.18100000000000094
2015-07-23,65.6,43.0,37.4,29.7,4.7,6.9,269.0,3.08,11.23,0.0,80.6,42.6,87.0,16.0,29.819,29.589,19.6,27.6,78.9,2015-07-23,07,0.23000000000000043
2015-07-24,64.9,40.0,38.7,29.8,2.6,4.3,316.0,3.08,11.23,0.0,78.5,47.0,68.0,20.0,30.031,29.679,9.2,16.1,78.1,2015-07-24,07,0.3520000000000003
2015-07-25,71.0,32.0,39.0,29.7,4.3,6.7,283.0,3.08,11.23,0.0,80.9,62.7,41.0,16.0,29.734,29.529,13.8,19.6,79.4,2015-07-25,07,0.20500000000000185
2015-07-26,70.2,34.0,36.2,29.6,2.9,4.2,281.0,3.08,11.23,0.0,82.0,45.1,77.0,9.0,29.861,29.42,15.0,20.7,79.7,2015-07-26,07,0.44099999999999895
2015-07-27,74.7,28.0,37.2,29.4,5.7,8.4,274.0,3.08,11.23,0.0,83.6,47.4,84.0,16.0,29.838,29.226,21.9,32.2,80.9,2015-07-27,07,0.6120000000000019
2015-07-28,67.7,26.0,31.0,29.6,5.9,8.7,254.0,3.08,11.23,0.0,79.4,57.3,40.0,15.0,29.884,29.31,18.4,26.5,78.3,2015-07-28,07,0.5740000000000016
2015-07-29,61.1,49.0,40.3,29.9,2.5,4.3,72.0,3.08,11.23,0.0,75.8,41.1,77.0,28.0,30.067,29.831,13.8,19.6,77.5,2015-07-29,07,0.23600000000000065
2015-07-30,64.6,44.0,37.5,30.0,2.4,4.1,51.0,3.08,11.23,0.0,82.0,42.8,83.0,11.0,30.099,29.72,12.7,19.6,79.7,2015-07-30,07,0.37900000000000134
2015-07-31,67.9,43.0,42.8,29.8,2.1,3.7,101.0,3.08,11.23,0.0,78.5,46.8,83.0,27.0,30.033,29.67,13.8,19.6,78.5,2015-07-31,07,0.36299999999999955
2015-08-01,65.9,47.0,41.0,29.8,2.0,3.4,95.0,0.0,11.24,0.0,85.7,45.7,86.0,13.0,29.903,29.483,12.7,18.4,82.5,2015-08-01,08,0.41999999999999815
2015-08-02,67.7,43.0,42.9,29.6,2.5,3.9,47.0,0.03,11.27,0.0,78.8,46.6,80.0,21.0,29.795,29.416,20.7,28.8,78.2,2015-08-02,08,0.37900000000000134
2015-08-03,62.4,51.0,41.3,29.7,2.3,3.9,199.0,0.05,11.29,0.0,75.3,50.8,85.0,22.0,29.886,29.667,20.7,27.6,77.4,2015-08-03,08,0.21899999999999764
2015-08-04,62.5,47.0,38.3,29.7,4.9,8.3,283.0,0.05,11.29,0.0,78.5,46.1,92.0,20.0,29.855,29.645,20.7,34.5,77.8,2015-08-04,08,0.21000000000000085
2015-08-05,64.9,41.0,35.8,29.7,2.9,4.8,273.0,0.05,11.29,0.0,85.5,41.5,77.0,14.0,29.908,29.57,17.3,25.3,82.3,2015-08-05,08,0.33800000000000097
2015-08-06,67.4,26.0,27.6,29.7,4.5,7.6,301.0,0.05,11.29,0.0,82.8,51.7,55.0,8.0,29.76,29.52,20.7,31.1,80.2,2015-08-06,08,0.240000000000002
2015-08-07,64.2,33.0,32.7,29.7,3.0,5.1,331.0,0.05,11.29,0.0,80.1,45.8,53.0,16.0,29.788,29.523,16.1,21.9,78.5,2015-08-07,08,0.26500000000000057
2015-08-08,64.4,39.0,36.7,29.7,4.4,6.9,258.0,0.05,11.29,0.0,79.4,48.0,72.0,18.0,29.747,29.556,16.1,21.9,78.1,2015-08-08,08,0.19099999999999895
2015-08-09,64.1,39.0,35.1,29.8,3.4,5.7,280.0,0.05,11.29,0.0,79.9,44.8,73.0,16.0,29.87,29.73,16.1,24.2,78.4,2015-08-09,08,0.14000000000000057
2015-08-10,61.0,53.0,41.3,29.9,2.2,4.1,97.0,0.05,11.29,0.0,78.0,42.6,80.0,20.0,29.995,29.817,15.0,20.7,77.5,2015-08-10,08,0.17800000000000082
2015-08-11,61.1,65.0,48.3,29.9,1.7,3.1,9.0,0.2,11.44,0.0,79.7,48.8,85.0,30.0,30.051,29.814,13.8,19.6,79.3,2015-08-11,08,0.23699999999999832
2015-08-12,67.1,48.0,44.3,29.9,4.3,7.0,270.0,0.2,11.44,0.0,84.5,49.6,84.0,24.0,30.048,29.773,17.3,26.5,82.0,2015-08-12,08,0.2749999999999986
2015-08-13,64.3,56.0,46.6,29.9,3.0,5.1,289.0,0.67,11.91,0.0,80.7,51.7,83.0,23.0,30.006,29.809,16.1,24.2,79.4,2015-08-13,08,0.19699999999999918
2015-08-14,65.0,58.0,46.8,29.9,1.7,3.3,165.0,0.67,11.91,0.0,82.2,46.8,91.0,24.0,30.093,29.785,11.5,16.1,80.5,2015-08-14,08,0.30799999999999983
2015-08-15,69.4,47.0,44.2,29.8,3.6,5.9,268.0,0.7,11.94,0.0,88.8,51.0,84.0,16.0,29.849,29.661,20.7,40.3,85.5,2015-08-15,08,0.18799999999999883
2015-08-16,62.0,69.0,50.7,29.8,3.2,5.1,242.0,0.75,11.99,0.0,76.5,49.5,93.0,30.0,29.892,29.684,13.8,19.6,77.8,2015-08-16,08,0.2079999999999984
2015-08-17,59.5,74.0,50.6,29.7,2.8,4.8,82.0,0.93,12.17,0.0,74.4,46.0,91.0,32.0,29.86,29.5,13.8,19.6,77.5,2015-08-17,08,0.35999999999999943
2015-08-18,52.5,66.0,39.7,29.7,3.5,6.0,77.0,0.96,12.2,0.0,69.6,41.1,90.0,21.0,29.902,29.594,13.8,19.6,77.2,2015-08-18,08,0.30799999999999983
2015-08-19,48.9,72.0,39.3,29.9,2.2,4.2,101.0,1.03,12.27,0.0,60.9,34.6,94.0,48.0,30.078,29.794,10.4,13.8,60.9,2015-08-19,08,0.2839999999999989
2015-08-20,58.1,48.0,32.6,29.8,2.7,4.9,353.0,1.03,12.27,0.0,79.6,37.9,90.0,14.0,29.866,29.662,13.8,27.6,78.2,2015-08-20,08,0.20400000000000063
2015-08-21,62.0,36.0,28.6,29.6,4.0,6.6,296.0,1.03,12.27,0.0,84.5,36.8,77.0,10.0,29.777,29.467,16.1,27.6,81.5,2015-08-21,08,0.3100000000000023
2015-08-22,64.2,37.0,35.4,29.6,4.1,7.0,305.0,1.03,12.27,0.0,82.0,47.4,67.0,12.0,29.895,29.415,18.4,26.5,79.7,2015-08-22,08,0.4800000000000004
2015-08-23,53.8,56.0,36.2,30.0,2.2,3.9,52.0,1.03,12.27,0.0,71.5,35.9,89.0,24.0,30.123,29.895,12.7,18.4,77.2,2015-08-23,08,0.22800000000000153
2015-08-24,61.5,41.0,32.0,29.9,2.5,4.5,344.0,1.03,12.27,0.0,85.9,38.3,77.0,10.0,30.092,29.838,15.0,20.7,82.6,2015-08-24,08,0.2539999999999978
2015-08-25,65.0,37.0,33.0,29.9,2.0,3.6,120.0,1.03,12.27,0.0,87.9,41.6,73.0,10.0,30.027,29.777,11.5,18.4,84.2,2015-08-25,08,0.25
2015-08-26,64.1,41.0,37.5,29.8,2.5,4.2,304.0,1.1,12.34,0.0,84.3,46.8,66.0,15.0,29.949,29.633,15.0,19.6,81.4,2015-08-26,08,0.3160000000000025
2015-08-27,65.4,48.0,44.8,29.7,4.6,7.5,260.0,1.1,12.34,0.0,74.4,54.7,74.0,34.0,29.822,29.622,17.3,19.6,77.5,2015-08-27,08,0.1999999999999993
2015-08-28,62.1,47.0,40.6,29.9,2.7,4.9,316.0,1.12,12.36,0.0,72.5,48.6,72.0,26.0,29.968,29.791,10.4,18.4,77.4,2015-08-28,08,0.1769999999999996
2015-08-29,61.2,49.0,37.5,29.9,1.7,3.2,84.0,1.12,12.36,0.0,80.1,40.6,88.0,17.0,30.085,29.741,12.7,19.6,78.7,2015-08-29,08,0.3440000000000012
2015-08-30,66.5,37.0,34.7,29.7,3.8,6.2,267.0,1.12,12.36,0.0,86.3,42.5,76.0,13.0,29.88,29.481,17.3,26.5,82.9,2015-08-30,08,0.39899999999999736
2015-08-31,65.6,42.0,40.7,29.6,6.6,10.3,266.0,1.12,12.36,0.0,77.0,50.4,77.0,22.0,29.814,29.474,17.3,27.6,77.4,2015-08-31,08,0.33999999999999986
2015-09-01,62.6,41.0,35.7,29.8,3.6,5.8,265.0,0.0,12.36,0.0,81.8,46.1,80.0,15.0,29.836,29.684,17.3,20.7,79.6,2015-09-01,09,0.15199999999999747
2015-09-02,69.8,29.0,35.0,29.6,6.5,10.1,259.0,0.0,12.36,0.0,83.4,54.0,45.0,16.0,29.777,29.531,17.3,26.5,80.8,2015-09-02,09,0.24600000000000222
2015-09-03,59.8,54.0,42.0,29.6,2.7,4.8,281.0,0.07,12.43,0.0,75.4,48.2,87.0,25.0,29.815,29.544,13.8,19.6,77.4,2015-09-03,09,0.2710000000000008
2015-09-04,60.9,41.0,35.1,29.7,4.3,7.1,254.0,0.07,12.43,0.0,77.9,22.4,72.0,18.0,29.784,29.606,18.4,24.2,77.4,2015-09-04,09,0.17799999999999727
2015-09-05,68.0,30.0,34.7,29.6,7.3,11.3,267.0,0.07,12.43,0.0,75.3,60.4,45.0,21.0,29.701,29.519,20.7,28.8,77.2,2015-09-05,09,0.18200000000000216
2015-09-06,64.8,32.0,32.7,29.7,4.8,7.6,251.0,0.07,12.43,0.0,76.7,53.8,53.0,15.0,29.813,29.593,16.1,25.3,77.0,2015-09-06,09,0.21999999999999886
2015-09-07,57.0,50.0,37.9,29.8,4.2,6.6,248.0,0.08,12.44,0.0,68.6,44.8,75.0,30.0,29.924,29.641,17.3,26.5,76.9,2015-09-07,09,0.28300000000000125
2015-09-08,57.7,38.0,24.1,29.9,3.4,6.0,319.0,0.08,12.44,0.0,77.6,38.8,85.0,8.0,29.957,29.805,15.0,24.2,76.5,2015-09-08,09,0.15200000000000102
2015-09-09,60.2,22.0,17.9,29.8,4.1,6.8,296.0,0.08,12.44,0.0,81.8,37.2,49.0,9.0,29.947,29.68,16.1,26.5,79.4,2015-09-09,09,0.26699999999999946
2015-09-10,57.5,30.0,21.9,29.9,2.8,4.9,309.0,0.08,12.44,0.0,80.3,34.9,63.0,9.0,29.984,29.79,13.8,20.7,78.3,2015-09-10,09,0.19400000000000261
2015-09-11,53.3,60.0,38.1,30.0,1.7,3.2,66.0,0.08,12.44,0.0,69.8,35.2,87.0,31.0,30.175,29.911,12.7,19.6,77.3,2015-09-11,09,0.26399999999999935
2015-09-12,57.4,49.0,33.3,29.9,2.0,3.7,84.0,0.08,12.44,0.0,80.6,35.8,89.0,12.0,30.107,29.738,12.7,19.6,78.8,2015-09-12,09,0.3689999999999998
2015-09-13,58.2,32.0,20.5,29.7,3.2,5.3,285.0,0.08,12.44,0.0,81.8,35.2,73.0,7.0,29.892,29.579,17.3,25.3,79.5,2015-09-13,09,0.31299999999999883
2015-09-14,59.6,29.0,25.5,29.6,3.4,5.8,286.0,0.08,12.44,0.0,75.1,39.5,54.0,13.0,29.759,29.456,20.7,34.5,75.6,2015-09-14,09,0.3030000000000008
2015-09-15,62.9,38.0,36.7,29.5,8.9,14.0,256.0,0.08,12.44,0.0,70.9,54.8,62.0,25.0,29.663,29.39,25.3,41.4,76.5,2015-09-15,09,0.2729999999999997
2015-09-16,62.7,39.0,35.6,29.6,7.4,11.3,265.0,0.09,12.45,0.0,71.8,47.7,80.0,20.0,29.708,29.499,23.0,28.8,76.3,2015-09-16,09,0.20899999999999963
2015-09-17,58.4,45.0,36.2,29.6,4.4,7.3,279.0,0.09,12.45,0.0,65.8,44.3,73.0,29.0,29.794,29.502,18.4,27.6,65.8,2015-09-17,09,0.2920000000000016
2015-09-18,51.6,50.0,29.9,29.9,3.3,6.1,334.0,0.12,12.48,0.0,69.6,38.0,87.0,15.0,29.997,29.761,15.0,26.5,73.7,2015-09-18,09,0.23600000000000065
2015-09-19,51.4,45.0,24.5,29.9,2.9,5.0,310.0,0.12,12.48,0.0,74.7,28.1,88.0,12.0,30.091,29.788,17.3,21.9,75.0,2015-09-19,09,0.3030000000000008
2015-09-20,56.6,26.0,18.0,29.8,4.7,7.3,294.0,0.12,12.48,0.0,79.0,35.6,57.0,9.0,29.926,29.736,18.4,25.3,77.4,2015-09-20,09,0.18999999999999773
2015-09-21,61.6,21.0,19.2,29.7,4.3,7.0,292.0,0.12,12.48,0.0,80.3,38.9,41.0,10.0,29.87,29.573,16.1,21.9,78.4,2015-09-21,09,0.2970000000000006
2015-09-22,54.8,44.0,31.7,29.8,1.6,3.1,63.0,0.12,12.48,0.0,74.2,37.3,75.0,16.0,29.982,29.712,9.2,13.8,77.2,2015-09-22,09,0.2699999999999996
2015-09-23,57.7,55.0,37.7,29.8,2.6,4.3,42.0,0.12,12.48,0.0,81.2,39.9,89.0,12.0,29.916,29.663,19.6,29.9,79.1,2015-09-23,09,0.2530000000000001
2015-09-24,55.8,45.0,30.4,30.0,1.9,3.6,80.0,0.12,12.48,0.0,77.7,34.6,79.0,18.0,30.203,29.839,13.8,19.6,77.2,2015-09-24,09,0.36400000000000077
2015-09-25,55.9,45.0,31.7,30.1,1.9,3.6,116.0,0.12,12.48,0.0,75.7,35.3,79.0,20.0,30.252,29.949,12.7,18.4,76.4,2015-09-25,09,0.30299999999999727
2015-09-26,57.4,41.0,27.3,29.9,1.9,3.3,168.0,0.12,12.48,0.0,81.8,34.4,83.0,11.0,30.129,29.72,13.8,19.6,79.5,2015-09-26,09,0.4090000000000025
2015-09-27,58.6,36.0,28.7,29.8,1.7,3.1,116.0,0.12,12.48,0.0,80.7,37.5,65.0,14.0,29.961,29.628,15.0,20.7,78.8,2015-09-27,09,0.3329999999999984
2015-09-28,54.1,53.0,35.2,29.8,2.2,3.6,3.0,0.12,12.48,0.0,75.4,40.6,78.0,18.0,29.97,29.645,17.3,24.2,76.9,2015-09-28,09,0.3249999999999993
2015-09-29,55.0,72.0,45.2,29.9,1.8,3.4,108.0,0.21,12.57,0.0,69.7,45.2,92.0,32.0,29.965,29.788,11.5,17.3,77.5,2015-09-29,09,0.1769999999999996
2015-09-30,54.1,62.0,38.6,29.9,1.8,3.1,287.0,0.21,12.57,0.0,68.8,43.5,93.0,23.0,30.024,29.828,11.5,19.6,75.4,2015-09-30,09,0.1960000000000015
2015-10-01,54.3,57.0,37.4,29.9,1.8,3.0,351.0,0.0,12.57,0.0,73.9,41.9,80.0,24.0,30.046,29.816,16.1,20.7,77.0,2015-10-01,10,0.23000000000000043
2015-10-02,50.3,76.0,42.5,29.7,3.0,4.9,66.0,0.02,12.59,0.0,68.4,40.9,92.0,39.0,29.883,29.562,13.8,18.4,77.4,2015-10-02,10,0.32099999999999795
2015-10-03,47.8,75.0,38.8,29.7,3.6,5.7,54.0,0.07,12.64,0.0,65.5,38.9,91.0,18.0,29.784,29.503,15.0,21.9,65.5,2015-10-03,10,0.2809999999999988
2015-10-04,46.5,85.0,42.0,29.8,2.2,3.9,80.0,0.12,12.69,0.0,56.3,42.2,94.0,55.0,29.921,29.562,12.7,16.1,56.3,2015-10-04,10,0.3589999999999982
2015-10-05,51.5,60.0,34.5,29.9,2.2,3.9,86.0,0.12,12.69,0.0,68.4,33.2,92.0,22.0,30.05,29.768,12.7,17.3,74.9,2015-10-05,10,0.28200000000000003
2015-10-06,46.9,77.0,39.8,30.0,1.2,2.2,63.0,0.3,12.87,0.0,61.5,36.2,92.0,49.0,30.121,29.842,10.4,16.1,61.5,2015-10-06,10,0.2789999999999999
2015-10-07,48.3,71.0,37.6,30.0,1.0,2.0,155.0,0.3,12.87,0.0,67.4,32.5,95.0,28.0,30.176,29.902,10.4,13.8,67.4,2015-10-07,10,0.27399999999999736
2015-10-08,48.8,66.0,35.3,30.1,1.9,3.5,87.0,0.31,12.88,0.0,69.1,32.2,93.0,21.0,30.278,29.996,11.5,17.3,76.3,2015-10-08,10,0.28200000000000003
2015-10-09,51.9,61.0,37.1,30.1,2.2,3.9,28.0,0.31,12.88,0.0,65.2,35.9,93.0,30.0,30.319,29.919,10.4,19.6,65.2,2015-10-09,10,0.3999999999999986
2015-10-10,65.8,22.0,25.3,29.8,7.6,11.6,305.0,0.31,12.88,0.0,77.2,56.6,30.0,13.0,30.015,29.607,16.1,21.9,76.6,2015-10-10,10,0.40800000000000125
2015-10-11,65.0,23.0,26.1,29.6,10.9,17.5,332.0,0.31,12.88,0.0,74.2,59.6,35.0,14.0,29.706,29.473,25.3,41.4,75.8,2015-10-11,10,0.23300000000000054
2015-10-12,61.8,15.0,12.3,29.8,7.2,11.4,311.0,0.31,12.88,0.0,75.4,53.6,23.0,8.0,29.903,29.672,19.6,32.2,74.9,2015-10-12,10,0.2309999999999981
2015-10-13,63.1,16.0,15.0,29.8,6.2,9.9,332.0,0.31,12.88,0.0,78.0,53.1,22.0,9.0,29.931,29.728,16.1,26.5,76.6,2015-10-13,10,0.2029999999999994
2015-10-14,61.7,18.0,16.6,29.8,7.3,11.4,345.0,0.31,12.88,0.0,76.3,41.3,36.0,9.0,29.966,29.681,18.4,29.9,75.4,2015-10-14,10,0.28500000000000014
2015-10-15,46.6,45.0,25.6,30.1,2.0,3.9,95.0,0.31,12.88,0.0,60.4,34.3,65.0,31.0,30.312,29.917,10.4,17.3,60.4,2015-10-15,10,0.3949999999999996
2015-10-16,47.1,50.0,25.9,30.2,1.9,3.2,52.0,0.31,12.88,0.0,72.3,26.7,89.0,15.0,30.371,29.925,15.0,19.6,74.4,2015-10-16,10,0.44599999999999795
2015-10-17,48.4,44.0,23.6,30.1,1.4,2.8,72.0,0.31,12.88,0.0,69.8,28.8,78.0,14.0,30.28,29.866,9.2,16.1,73.8,2015-10-17,10,0.4140000000000015
2015-10-18,52.2,46.0,30.8,29.9,4.1,6.5,356.0,0.31,12.88,0.0,66.5,37.5,67.0,28.0,29.991,29.769,16.1,24.2,66.5,2015-10-18,10,0.2220000000000013
2015-10-19,46.7,60.0,32.6,29.8,3.3,5.2,342.0,0.31,12.88,0.0,62.1,35.3,81.0,34.0,29.918,29.783,16.1,24.2,62.1,2015-10-19,10,0.134999999999998
2015-10-20,49.5,50.0,29.9,29.9,3.2,5.3,309.0,0.33,12.9,0.0,64.0,33.5,83.0,22.0,29.94,29.761,12.7,19.6,64.0,2015-10-20,10,0.17900000000000205
2015-10-21,40.4,88.0,37.0,30.1,0.9,2.1,126.0,0.74,13.31,0.0,44.1,38.5,91.0,83.0,30.194,29.897,5.8,10.4,44.1,2015-10-21,10,0.2970000000000006
2015-10-22,36.2,89.0,33.3,29.9,0.3,0.7,189.0,1.25,13.82,0.0,38.9,33.1,92.0,86.0,30.096,29.799,4.6,5.8,38.9,2015-10-22,10,0.2970000000000006
2015-10-23,42.5,61.0,28.8,29.9,3.3,5.7,316.0,1.31,13.88,0.0,52.6,30.0,93.0,32.0,30.138,29.787,11.5,19.6,52.6,2015-10-23,10,0.35100000000000264
2015-10-24,41.3,52.0,22.6,30.1,4.9,7.4,276.0,1.31,13.88,0.0,56.3,26.1,89.0,23.0,30.214,30.019,17.3,26.5,56.3,2015-10-24,10,0.19500000000000028
2015-10-25,46.1,45.0,22.4,30.1,3.7,5.8,288.0,1.31,13.88,0.0,63.1,26.4,85.0,15.0,30.191,29.937,13.8,25.3,63.1,2015-10-25,10,0.2539999999999978
2015-10-26,46.2,53.0,29.0,29.9,4.8,7.3,267.0,1.31,13.88,0.0,56.5,36.6,71.0,31.0,29.937,29.746,17.3,21.9,56.5,2015-10-26,10,0.1910000000000025
2015-10-27,39.4,56.0,24.6,29.8,6.8,10.4,254.0,1.33,13.9,0.0,45.7,33.7,85.0,38.0,29.993,29.737,18.4,27.6,45.7,2015-10-27,10,0.2560000000000002
2015-10-28,43.9,26.0,9.1,29.8,9.5,13.7,270.0,1.33,13.9,0.0,59.2,35.3,47.0,9.0,29.983,29.664,20.7,28.8,59.2,2015-10-28,10,0.31899999999999906
2015-10-29,37.9,52.0,20.3,29.8,1.9,3.1,64.0,1.33,13.9,0.0,53.5,28.1,76.0,24.0,29.874,29.689,10.4,13.8,53.5,2015-10-29,10,0.18499999999999872
2015-10-30,37.1,69.0,26.9,29.8,3.1,4.7,315.0,1.37,13.93,0.0,48.1,28.7,90.0,28.0,29.917,29.647,25.3,36.8,48.1,2015-10-30,10,0.2700000000000031
2015-10-31,44.9,42.0,23.3,29.8,12.0,17.6,267.0,1.37,13.93,0.0,51.3,37.3,52.0,34.0,29.91,29.66,25.3,34.5,51.3,2015-10-31,10,0.25
2015-11-01,51.5,31.0,21.3,29.8,10.0,14.6,283.0,0.0,13.94,0.0,61.8,46.0,44.0,19.0,29.887,29.639,24.2,36.8,61.8,2015-11-01,11,0.2480000000000011
2015-11-02,50.2,33.0,19.8,29.6,7.6,10.8,287.0,0.0,13.94,0.0,64.7,27.8,72.0,15.0,29.713,29.48,19.6,29.9,64.7,2015-11-02,11,0.23300000000000054
2015-11-03,45.7,32.0,13.0,29.6,3.1,5.3,292.0,0.0,13.94,0.0,64.0,25.4,77.0,11.0,29.793,29.414,16.1,26.5,64.0,2015-11-03,11,0.3789999999999978
2015-11-04,35.2,69.0,25.4,29.7,1.9,3.3,49.0,0.14,14.08,0.0,49.2,25.4,90.0,40.0,29.831,29.565,12.7,18.4,49.2,2015-11-04,11,0.26599999999999824
2015-11-05,32.1,62.0,18.7,29.9,6.1,9.7,287.0,0.17,14.11,0.0,40.8,28.1,90.0,32.0,30.1,29.655,19.6,34.5,40.8,2015-11-05,11,0.4450000000000003
