index,Publishing Year,Book Name,Author,language_code,Author_Rating,Book_average_rating,Book_ratings_count,genre,gross sales,publisher revenue,sale price,sales rank,Publisher ,units sold
984,2006.0,Infidel,Ayaan Hirsi Ali,eng,Excellent,4.2,58432,genre fiction,107.91,0.0,0.99,1161,"Amazon Digital Services,  Inc.",109
985,2007.0,The Black Swan: The Impact of the Highly Improbable,Nassim Nicholas Taleb,eng,Intermediate,3.88,53586,genre fiction,761.91,0.0,6.99,1161,"Amazon Digital Services,  Inc.",109
986,2012.0,The Twelve,Justin Cronin,eng,Intermediate,3.98,56756,genre fiction,538.92,0.0,4.99,1164,"Amazon Digital Services,  Inc.",108
987,1962.0,ÐžÐ´Ð¸Ð½ Ð´ÐµÐ½ÑŒ Ð˜Ð²Ð°Ð½Ð° Ð”ÐµÐ½Ð¸ÑÐ¾Ð²Ð¸Ñ‡Ð°,"Aleksandr Solzhenitsyn, H.T. Willetts",eng,Intermediate,3.94,61678,genre fiction,646.92,388.152,5.99,1166,Hachette Book Group,108
988,1995.0,The Diamond Age,Neal Stephenson,eng,Excellent,4.19,61836,genre fiction,970.92,582.552,8.99,1167,Macmillan,108
989,1959.0,A Canticle for Leibowitz,Walter M. Miller Jr.,eng,Intermediate,3.97,66721,genre fiction,106.92,0.0,0.99,1167,"Amazon Digital Services,  Inc.",108
990,-441.0,á¼ˆÎ½Ï„Î¹Î³ÏŒÎ½Î·,"Sophocles, J.E. Thomas",eng,Intermediate,3.6,67608,genre fiction,106.92,64.152,0.99,1167,"Amazon Digital Services,  Inc.",108
991,2009.0,Brooklyn,Colm TÃ³ibÃ­n,eng,Intermediate,3.63,55459,genre fiction,1659.96,995.976,15.37,1168,"Amazon Digital Services,  Inc.",108
992,2011.0,Wither,Lauren DeStefano,eng,Intermediate,3.81,84776,genre fiction,412.56,0.0,3.82,1169,"Amazon Digital Services,  Inc.",108
993,2016.0,Hillbilly Elegy. A Memoir of a Family and Culture in Crisis,J.D. Vance,eng,Intermediate,3.99,80737,genre fiction,430.92,0.0,3.99,1169,"Amazon Digital Services,  Inc.",108
994,2003.0,Crossroads of Twilight,Robert Jordan,en-US,Intermediate,3.82,61361,genre fiction,430.92,0.0,3.99,1170,"Amazon Digital Services,  Inc.",108
995,1871.0,The Red Badge of Courage,Stephen Crane,eng,Novice,3.21,68448,genre fiction,1186.92,712.152,10.99,1173,Penguin Group (USA) LLC,108
996,2014.0,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,eng,Excellent,4.17,60236,genre fiction,1150.2,690.12,10.65,1174,Penguin Group (USA) LLC,108
997,1999.0,Gardens of the Moon,Steven Erikson,eng,Intermediate,3.85,57993,genre fiction,430.92,0.0,3.99,1175,"Amazon Digital Services,  Inc.",108
998,2006.0,A Bruxa de Portobello,Paulo Coelho,eng,Intermediate,3.51,51461,genre fiction,1327.32,796.392,12.29,1179,HarperCollins Publishers,108
999,1978.0,A Swiftly Tilting Planet,Madeleine L'Engle,eng,Excellent,4.13,75851,genre fiction,322.92,0.0,2.99,1182,"Amazon Digital Services,  Inc.",108
1000,2003.0,Gregor the Overlander,Suzanne Collins,eng,Intermediate,3.99,66823,genre fiction,322.92,0.0,2.99,1183,"Amazon Digital Services,  Inc.",108
1001,2011.0,Sing You Home,Jodi Picoult,en-US,Intermediate,3.76,62494,genre fiction,516.24,309.744,4.78,1184,"Amazon Digital Services,  Inc.",108
1002,1992.0,The Tale of the Body Thief,Anne Rice,en-US,Intermediate,3.7,67267,fiction,214.92,128.952,1.99,1186,HarperCollins Publishers,108
1003,2005.0,The Camel Club,David Baldacci,eng,Excellent,4.02,58973,nonfiction,139.32,83.592,1.29,1187,"Amazon Digital Services,  Inc.",108
1004,2006.0,Saving The World and Other Extreme Sports,James Patterson,en-US,Excellent,4.16,75436,genre fiction,748.44,449.064,6.93,1190,Hachette Book Group,108
1005,1996.0,Blood of the Fold,Terry Goodkind,en-US,Intermediate,3.98,60624,genre fiction,106.92,64.152,0.99,1192,"Amazon Digital Services,  Inc.",108
1006,2006.0,The Boleyn Inheritance,Philippa Gregory,eng,Intermediate,3.84,62135,genre fiction,646.92,388.152,5.99,1193,Hachette Book Group,108
1007,2015.0,A Spool of Blue Thread,Anne Tyler,eng,Novice,3.4,42339,genre fiction,1186.92,712.152,10.99,1194,Penguin Group (USA) LLC,108
1008,2016.0,The Underground Railroad,Colson Whitehead,eng,Excellent,4.04,72052,genre fiction,538.92,0.0,4.99,1195,"Amazon Digital Services,  Inc.",108
1009,2007.0,Masquerade,Melissa de la Cruz,en-US,Intermediate,3.91,76598,genre fiction,106.92,64.152,0.99,1196,"Amazon Digital Services,  Inc.",108
1010,2011.0,The Iron Queen,Julie Kagawa,eng,Excellent,4.24,82373,nonfiction,430.92,0.0,3.99,1196,"Amazon Digital Services,  Inc.",108
1011,2012.0,Losing It,Cora Carmack,eng,Intermediate,3.77,84438,genre fiction,538.92,323.352,4.99,1197,HarperCollins Publishers,108
1012,2012.0,The Racketeer,John Grisham,,Intermediate,3.79,48286,genre fiction,322.92,193.752,2.99,1198,"Amazon Digital Services,  Inc.",108
1013,1999.0,Disgrace,J.M. Coetzee,eng,Intermediate,3.83,50422,fiction,1078.92,647.352,9.99,1198,Random House LLC,108
1014,1928.0,The House at Pooh Corner,"A.A. Milne, Ernest H. Shepard",en-US,Excellent,4.36,69102,genre fiction,214.92,0.0,1.99,1199,"Amazon Digital Services,  Inc.",108
1015,2010.0,The Black Prism,Brent Weeks,en-US,Excellent,4.24,58906,genre fiction,430.92,0.0,3.99,1199,"Amazon Digital Services,  Inc.",108
1016,2004.0,The Mermaid Chair,Sue Monk Kidd,eng,Novice,3.1,62760,genre fiction,322.92,0.0,2.99,1199,"Amazon Digital Services,  Inc.",108
1017,1970.0,Frog and Toad Are Friends,Arnold Lobel,eng,Excellent,4.18,70119,nonfiction,322.92,193.752,2.99,1200,HarperCollins Publishers,108
1018,2002.0,The Carnivorous Carnival,"Lemony Snicket, Brett Helquist",en-US,Intermediate,3.97,83981,genre fiction,105.93,0.0,0.99,1201,"Amazon Digital Services,  Inc.",107
1019,2010.0,Heist Society,Ally Carter,en-US,Intermediate,3.91,75834,genre fiction,854.93,512.958,7.99,1201,Random House LLC,107
1020,2016.0,Behind Closed Doors,B.A. Paris,eng,Intermediate,3.93,57865,fiction,919.13,551.478,8.59,1201,Penguin Group (USA) LLC,107
1021,1974.0,The Killer Angels,Michael Shaara,en-US,Excellent,4.3,58372,nonfiction,105.93,63.558,0.99,1203,"Amazon Digital Services,  Inc.",107
1022,1995.0,"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",Laurell K. Hamilton,en-US,Excellent,4.16,73883,fiction,426.93,256.158,3.99,1206,Penguin Group (USA) LLC,107
1023,2006.0,Ptolemy's Gate,Jonathan Stroud,eng,Excellent,4.24,63838,genre fiction,1272.23,763.338,11.89,1207,HarperCollins Publishers,107
1024,1896.0,The Island of Dr. Moreau,H.G. Wells,eng,Intermediate,3.72,60346,genre fiction,640.93,0.0,5.99,1212,"Amazon Digital Services,  Inc.",107
1025,2012.0,Opal,Jennifer L. Armentrout,,Excellent,4.34,92014,genre fiction,105.93,0.0,0.99,1213,"Amazon Digital Services,  Inc.",107
1026,2008.0,Zeitoun,Dave Eggers,,Excellent,4.08,55398,genre fiction,408.74,0.0,3.82,1214,"Amazon Digital Services,  Inc.",107
1027,2010.0,Out of My Mind,Sharon M. Draper,en-US,Excellent,4.37,63756,nonfiction,319.93,0.0,2.99,1215,"Amazon Digital Services,  Inc.",107
1028,2012.0,Rapture,Lauren Kate,eng,Excellent,4.03,79360,nonfiction,1282.93,769.758,11.99,1216,Random House LLC,107
1029,2010.0,Switched,Amanda Hocking,eng,Intermediate,3.89,45319,genre fiction,640.93,384.558,5.99,1217,Macmillan,107
1030,1957.0,Ð”Ð¾ÐºÑ‚Ð¾Ñ€ Ð–Ð¸Ð²Ð°Ð³Ð¾,"Boris Pasternak, Max Hayward, Manya Harari, John Bayley",eng,Excellent,4.03,59973,fiction,854.93,512.958,7.99,1217,HarperCollins Publishers,107
1031,2015.0,,Colleen Hoover,en-GB,Excellent,4.25,72611,nonfiction,1175.93,705.558,10.99,1218,"Amazon Digital Services,  Inc.",107
1032,2012.0,Pines,Blake Crouch,,Intermediate,3.88,34789,genre fiction,105.93,0.0,0.99,1218,"Amazon Digital Services,  Inc.",107
1033,1994.0,Disclosure,Michael Crichton,,Intermediate,3.76,57818,genre fiction,854.93,512.958,7.99,1219,Random House LLC,107
1034,2012.0,Death Comes to Pemberley,P.D. James,eng,Novice,3.21,65906,genre fiction,426.93,256.158,3.99,1220,"Amazon Digital Services,  Inc.",107
1035,1911.0,Ethan Frome,Edith Wharton,eng,Novice,3.35,72421,nonfiction,405.53,243.318,3.79,1222,HarperCollins Publishers,107
1036,1992.0,A Map of the World,"Jane Hamilton, Frank  Muller, C.J. Critt",en-GB,Intermediate,3.78,61347,genre fiction,324.21,194.526,3.03,1223,"Amazon Digital Services,  Inc.",107
1037,2016.0,It Ends with Us,Colleen Hoover,eng,Famous,4.44,80433,fiction,747.93,448.758,6.99,1223,Penguin Group (USA) LLC,107
1038,1905.0,The Gift of the Magi,"O. Henry, Lisbeth Zwerger",eng,Excellent,4.07,66537,nonfiction,951.23,570.738,8.89,1224,Simon and Schuster Digital Sales Inc,107
1039,1968.0,The Electric Kool-Aid Acid Test,Tom Wolfe,en-US,Intermediate,3.92,54848,genre fiction,319.93,0.0,2.99,1225,"Amazon Digital Services,  Inc.",107
1040,1959.0,The Naked Lunch,"William S. Burroughs, James Grauerholz, Barry  Miles",en-US,Novice,3.46,55473,genre fiction,529.65,317.79,4.95,1226,"Amazon Digital Services,  Inc.",107
1041,1991.0,The Sandman: Dream Country,"Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson",eng,Excellent,4.28,67753,genre fiction,426.93,0.0,3.99,1230,"Amazon Digital Services,  Inc.",107
1042,2001.0,A Painted House,John Grisham,eng,Intermediate,3.67,59974,nonfiction,105.93,0.0,0.99,1232,"Amazon Digital Services,  Inc.",107
1043,1969.0,The Left Hand of Darkness,"Ursula K. Le Guin, Lech JÄ™czmyk",eng,Excellent,4.05,61888,genre fiction,822.83,493.698,7.69,1233,Random House LLC,107
1044,2008.0,Let It Snow: Three Holiday Romances,"John Green, Maureen Johnson, Lauren Myracle",eng,Intermediate,3.84,57632,fiction,1149.18,689.508,10.74,1235,Penguin Group (USA) LLC,107
1045,2010.0,"Full Dark, No Stars",Stephen King,en-US,Excellent,4.03,60672,genre fiction,640.93,384.558,5.99,1236,Random House LLC,107
1046,2014.0,Being Mortal: Medicine and What Matters in the End,Atul Gawande,eng,Famous,4.4,56510,genre fiction,319.93,0.0,2.99,1237,"Amazon Digital Services,  Inc.",107
1047,1987.0,Intensity,Dean Koontz,eng,Excellent,4.04,58062,genre fiction,104.94,0.0,0.99,1238,"Amazon Digital Services,  Inc.",106
1048,2010.0,Chelsea Chelsea Bang Bang,Chelsea Handler,en-US,Intermediate,3.81,55355,children,477.0,286.2,4.5,1241,"Amazon Digital Services,  Inc.",106
1049,1879.0,Et dukkehjem,"Henrik Ibsen, Michael   Meyer",eng,Intermediate,3.69,69450,genre fiction,1588.94,953.364,14.99,1243,Hachette Book Group,106
1050,1959.0,Hawaii,James A. Michener,en-GB,Excellent,4.18,59963,genre fiction,212.0,0.0,2.0,1243,"Amazon Digital Services,  Inc.",106
1051,1961.0,Revolutionary Road,Richard Yates,eng,Intermediate,3.89,56550,genre fiction,735.64,441.384,6.94,1244,Penguin Group (USA) LLC,106
1052,2006.0,Nick & Norah's Infinite Playlist,"Rachel Cohn, David Levithan",en-US,Intermediate,3.73,60372,genre fiction,846.94,508.164,7.99,1247,Random House LLC,106
1053,1966.0,Rosencrantz and Guildenstern are Dead,"Tom Stoppard, Henry Popkin",eng,Excellent,4.06,67077,nonfiction,1334.54,800.724,12.59,1248,Random House LLC,106
1054,2011.0,Forever,Maggie Stiefvater,eng,Intermediate,3.91,85034,genre fiction,827.86,496.716,7.81,1249,Penguin Group (USA) LLC,106
1055,1996.0,The Beach,Alex Garland,eng,Intermediate,3.91,52333,fiction,589.36,353.616,5.56,1251,Hachette Book Group,106
1056,2010.0,Saving CeeCee Honeycutt,"Beth Hoffman, Jenna Lamia",eng,Intermediate,3.92,54341,genre fiction,316.94,0.0,2.99,1253,"Amazon Digital Services,  Inc.",106
1057,2012.0,Deadlocked,Charlaine Harris,eng,Intermediate,3.65,65932,nonfiction,1058.94,635.364,9.99,1255,"Amazon Digital Services,  Inc.",106
1058,2002.0,Everything's Eventual: 14 Dark Tales,Stephen King,eng,Intermediate,3.94,60932,fiction,316.94,190.164,2.99,1255,"Amazon Digital Services,  Inc.",106
1059,1955.0,Beezus and Ramona,Beverly Cleary,,Intermediate,3.97,75987,genre fiction,740.94,444.564,6.99,1257,Random House LLC,106
1060,1972.0,The Farthest Shore,Ursula K. Le Guin,,Excellent,4.11,65626,nonfiction,210.94,0.0,1.99,1258,"Amazon Digital Services,  Inc.",106
1061,1996.0,Airframe,Michael Crichton,eng,Intermediate,3.66,59229,genre fiction,104.94,0.0,0.99,1263,"Amazon Digital Services,  Inc.",106
1062,1982.0,Magician,Raymond E. Feist,en-US,Excellent,4.17,62432,genre fiction,815.14,489.084,7.69,1265,Random House LLC,106
1063,2004.0,Bet Me,Jennifer Crusie,eng,Intermediate,3.95,70737,genre fiction,846.94,508.164,7.99,1266,Random House LLC,106
1064,1994.0,Long Walk to Freedom: The Autobiography of Nelson Mandela,Nelson Mandela,eng,Excellent,4.31,43927,genre fiction,316.94,0.0,2.99,1266,"Amazon Digital Services,  Inc.",106
1065,2014.0,Gray Mountain,John Grisham,eng,Intermediate,3.52,37379,nonfiction,104.94,62.964,0.99,1268,"Amazon Digital Services,  Inc.",106
1066,1989.0,The Power of One,Bryce Courtenay,eng,Excellent,4.34,57312,genre fiction,846.94,508.164,7.99,1270,Random House LLC,106
1067,1930.0,The Maltese Falcon,Dashiell Hammett,eng,Intermediate,3.92,58742,genre fiction,846.94,508.164,7.99,1271,Hachette Book Group,106
1068,2011.0,Night Road,Kristin Hannah,en-US,Excellent,4.17,58028,genre fiction,104.94,62.964,0.99,1272,"Amazon Digital Services,  Inc.",106
1069,1999.0,Tripwire,Lee Child,eng,Excellent,4.07,55251,genre fiction,316.94,0.0,2.99,1273,"Amazon Digital Services,  Inc.",106
