"Category","Description","Nutrient Data Bank Number","Data.Alpha Carotene","Data.Ash","Data.Beta Carotene","Data.Beta Cryptoxanthin","Data.Carbohydrate","Data.Cholesterol","Data.Choline","Data.Fiber","Data.Kilocalories","Data.Lutein and Zeaxanthin","Data.Lycopene","Data.Manganese","Data.Niacin","Data.Pantothenic Acid","Data.Protein","Data.Refuse Percentage","Data.Retinol","Data.Riboflavin","Data.Selenium","Data.Sugar Total","Data.Thiamin","Data.Water","Data.Fat.Monosaturated Fat","Data.Fat.Polysaturated Fat","Data.Fat.Saturated Fat","Data.Fat.Total Lipid","Data.Household Weights.1st Household Weight","Data.Household Weights.1st Household Weight Description","Data.Household Weights.2nd Household Weight","Data.Household Weights.2nd Household Weight Description","Data.Major Minerals.Calcium","Data.Major Minerals.Copper","Data.Major Minerals.Iron","Data.Major Minerals.Magnesium","Data.Major Minerals.Phosphorus","Data.Major Minerals.Potassium","Data.Major Minerals.Sodium","Data.Major Minerals.Zinc","Data.Vitamins.Vitamin A - IU","Data.Vitamins.Vitamin A - RAE","Data.Vitamins.Vitamin B12","Data.Vitamins.Vitamin B6","Data.Vitamins.Vitamin C","Data.Vitamins.Vitamin E","Data.Vitamins.Vitamin K"
"PISTACHIO NUTS","PISTACHIO NUTS,DRY RSTD,WO/SALT","12152","0","3.05","157","0","27.65","0","71","10.30000019","571","1205","0","1.275","1.425","0.513","21.35","47","0","0.158","9.3","7.809999943","0.84","1.99","24.216","13.899","5.555","45.97","122.53","1 cup","28","1 oz,  (49 kernels)","110","1.325","4.2","120","485","1042","10","2.3","262","13","0.0","1.274","2.3","1.93","13.2"
"WALNUTS","WALNUTS,BLACK,DRIED","12154","0","2.47","24","0","9.91","0","32","6.800000191","618","9","0","3.896","0.47","1.66","24.06","76","0","0.13","17.0","1.100000024","0.057","4.56","15.004","35.077","3.368","59.0","125.0","1 cup, chopped","8","1 tbsp","61","1.36","3.12","201","513","523","2","3.37","40","2","0.0","0.583","1.7","1.8","2.7"
"WALNUTS","WALNUTS,ENGLISH","12155","0","1.78","12","0","13.71","0","39","6.699999809","654","9","0","3.414","1.125","0.57","15.23","55","0","0.15","4.9","2.609999895","0.341","4.07","8.933","47.174","6.126","65.21","117.09","1 cup, chopped","80","1 cup, ground","98","1.586","2.91","158","346","441","2","3.09","20","1","0.0","0.537","1.3","0.7","2.7"
"BREADFRUIT SEEDS","BREADFRUIT SEEDS,ROASTED","12158","0","1.3","0","0","40.1","0","0","6.0","207","0","0","0.163","7.4","1.009","6.2","0","0","0.24","0.0","0.0","0.41","49.7","0.344","1.438","0.729","2.7","28.35","1 oz","0","","86","1.321","0.9","62","175","1082","28","1.03","294","15","0.0","0.42","7.6","0.0","0.0"
"COTTONSEED KRNLS","COTTONSEED KRNLS,RSTD (GLANDLESS)","12160","0","4.58","0","0","21.9","0","0","5.5","506","0","0","2.181","3.0","0.456","32.59","0","0","0.255","0.0","0.0","0.75","4.65","6.919","18.068","9.699","36.29","149.0","1 cup","10","1 tbsp","100","1.2","5.4","440","800","1350","25","6.0","442","22","0.0","0.782","9.0","0.0","0.0"
"PUMPKIN&SQUASH SEEDS","PUMPKIN&SQUASH SEEDS,WHL,RSTD,WO/SALT","12163","0","3.8","0","0","53.75","0","0","0.0","446","0","0","0.496","0.286","0.056","18.55","0","0","0.052","0.0","0.0","0.034","4.5","6.032","8.844","3.67","19.4","64.0","1 cup","28","1 oz,  (85 seeds)","55","0.69","3.31","262","92","919","18","10.3","62","3","0.0","0.037","0.3","0.0","0.0"
"SESAME BUTTER","SESAME BUTTER,TAHINI,FROM RSTD&TSTD KRNLS (MOST COMMON TYPE)","12166","0","5.0","40","0","21.19","0","26","9.300000191","595","0","0","1.456","5.45","0.693","17.0","0","0","0.473","1.7","0.49000001","1.22","3.05","20.302","23.564","7.529","53.76","15.0","1 tbsp","28","1 oz","426","1.61","8.95","95","732","414","115","4.62","67","3","0.0","0.149","0.0","0.25","0.0"
"CHESTNUTS","CHESTNUTS,EUROPEAN,RSTD","12167","0","1.2","14","0","52.96","0","2","5.099999905","245","13","0","1.18","1.342","0.554","3.17","37","0","0.175","1.2","10.60000038","0.243","40.48","0.759","0.869","0.414","2.2","143.0","1 cup","28","1 oz,  (3 kernels)","29","0.507","0.91","33","107","592","2","0.57","24","1","0.0","0.497","26.0","0.5","7.8"
"SESAME BUTTER","SESAME BUTTER,PASTE","12169","0","5.4","0","0","24.05","0","0","5.5","586","0","0","2.54","6.7","0.052","18.08","0","0","0.2","5.9","0.0","0.24","1.6","19.209","22.296","7.124","50.87","16.0","1 tbsp","0","","960","4.214","19.2","362","659","582","12","7.29","50","3","0.0","0.816","0.0","0.0","0.0"
"SESAME FLOUR","SESAME FLOUR,HIGH-FAT","12170","0","4.6","0","0","26.62","0","0","0.0","526","0","0","1.489","13.369","2.928","30.78","0","0","0.286","0.0","0.0","2.684","0.9","14.01","16.261","5.196","37.1","28.35","1 oz","0","","159","1.52","15.17","361","807","423","41","10.67","69","3","0.0","0.152","0.0","0.0","0.0"
"SESAME BUTTER","SESAME BUTTER,TAHINI,FROM UNROASTED KRNLS","12171","0","4.73","0","0","17.89","0","0","9.300000191","607","0","0","1.457","5.644","0.694","17.95","0","0","0.12","0.0","0.0","1.587","3.0","21.313","24.737","7.904","56.44","14.0","1 tbsp","28","1 oz","141","1.488","6.35","353","790","459","1","10.45","67","3","0.0","0.149","0.0","0.0","0.0"
"WATERMELON SD KRNLS","WATERMELON SD KRNLS,DRIED","12174","0","3.94","0","0","15.31","0","0","0.0","557","0","0","1.614","3.55","0.346","28.33","63","0","0.145","0.0","0.0","0.19","5.05","7.407","28.094","9.779","47.37","108.0","1 cup","28","1 oz","54","0.686","7.28","515","755","648","99","10.24","0","0","0.0","0.089","0.0","0.0","0.0"
"CHESTNUTS","CHESTNUTS,JAPANESE,DRIED","12175","0","2.11","0","0","81.43","0","0","0.0","360","0","0","3.711","3.5","0.481","5.25","34","0","0.38","0.0","0.0","0.802","9.96","0.65","0.322","0.183","1.24","155.0","1 cup","28","1 oz","72","1.312","3.38","115","169","768","34","2.57","86","4","0.0","0.659","61.3","0.0","0.0"
"COCONUT MILK","COCONUT MILK,FRZ (LIQ EXPRESSED FROM GRATED MEAT&H2O)","12176","0","0.59","0","0","5.58","0","0","0.0","202","0","0","0.809","0.671","0.161","1.61","0","0","0.0","0.0","0.0","0.023","71.42","0.885","0.228","18.445","20.8","240.0","1 cup","15","1 tbsp","4","0.235","0.81","32","59","232","12","0.59","0","0","0.0","0.03","1.1","0.0","0.0"
"COCONUT MEAT","COCONUT MEAT,DRIED (DESICCATED),CRMD","12177","0","2.44","0","0","21.52","0","0","0.0","684","0","0","2.783","0.611","0.811","5.3","0","0","0.101","0.0","0.0","0.061","1.67","2.939","0.756","61.257","69.08","28.35","1 oz","0","","26","0.807","3.36","92","209","551","37","2.04","0","0","0.0","0.304","1.5","0.0","0.0"
"COCONUT MEAT","COCONUT MEAT,DRIED (DESICCATED),SWTND,SHREDDED","12179","0","1.42","0","0","47.67","0","19","4.5","501","0","0","2.475","0.474","0.722","2.88","0","0","0.02","16.7","43.16999817","0.031","12.55","1.51","0.388","31.468","35.49","93.0","1 cup, shredded","199","1 package,  (7 oz)","15","0.313","1.92","50","107","337","262","1.82","0","0","0.0","0.271","0.7","0.39","0.3"
"SISYMBRIUM SP. SEEDS","SISYMBRIUM SP. SEEDS,WHL,DRIED","12193","0","18.9","0","0","58.26","0","0","0.0","318","0","0","1.512","16.825","0.997","12.14","0","0","0.423","0.0","0.0","0.191","6.1","1.486","2.023","0.902","4.6","74.0","1 cup","28","1 oz","1633","0.11","0.11","314","6","2130","92","0.3","63","3","0.0","0.778","30.7","0.0","0.0"
"ALMOND BUTTER","ALMOND BUTTER,PLN,WO/SALT","12195","0","3.6","0","0","21.22","0","0","3.700000048","633","0","0","2.354","2.875","0.259","15.08","0","0","0.611","0.0","0.0","0.133","1.0","38.374","12.402","5.602","59.1","250.0","1 cup","16","1 tbsp","270","0.9","3.7","303","523","758","11","3.05","0","0","0.0","0.076","0.7","0.0","0.0"
"SESAME BUTTER","SESAME BUTTER,TAHINI,FROM RAW&STONE GROUND KRNLS","12198","0","5.0","0","0","26.19","0","0","9.300000191","570","0","0","1.457","5.925","0.694","17.81","0","0","0.51","0.0","0.0","1.283","3.0","18.127","21.039","6.722","48.0","15.0","1 tbsp","28","1 oz","420","1.618","2.51","96","752","414","74","4.64","67","3","0.0","0.149","0.0","0.0","0.0"
"FORMULATED","FORMULATED,WHEAT-BASED,FLAV,MACADAMIA FLAV,WO/SALT","12199","0","1.3","0","0","27.91","0","0","5.199999809","619","0","0","5.155","1.0","0.308","11.19","0","0","0.2","0.0","0.0","0.2","3.1","23.521","21.867","8.482","56.5","28.35","1 oz","0","","20","0.179","2.0","58","301","261","47","2.92","1","0","0.0","0.261","0.1","0.0","0.0"
"FORMULATED","FORMULATED,WHEAT-BASED,ALL FLAVORS XCPT MACADAMIA,WO/SALT","12200","0","1.8","0","0","20.79","0","0","5.199999809","647","0","0","6.949","1.5","0.312","13.11","0","0","0.3","0.0","0.0","0.4","2.0","25.722","24.284","9.37","62.3","28.35","1 oz","0","","22","0.181","2.6","59","366","320","91","2.96","1","0","0.0","0.348","0.1","0.0","0.0"
"SESAME SD KRNLS","SESAME SD KRNLS,DRIED (DECORT)","12201","0","2.86","40","0","11.73","0","26","11.60000038","631","0","0","1.44","5.8","0.29","20.45","0","0","0.09","97.5","0.479999989","0.699","3.75","23.924","25.491","9.055","61.21","150.0","1 cup","8","1 tbsp","60","1.4","6.36","345","667","370","47","6.73","66","3","0.0","0.4","0.0","1.68","0.0"
"CHESTNUTS","CHESTNUTS,JAPANESE,RAW","12202","0","0.91","0","0","34.91","0","0","0.0","154","0","0","1.591","1.5","0.206","2.25","34","0","0.163","0.0","0.0","0.344","61.41","0.278","0.138","0.078","0.53","28.35","1 oz","0","","31","0.562","1.45","49","72","329","14","1.1","37","2","0.0","0.283","26.3","0.0","0.0"
"CHESTNUTS","CHESTNUTS,JAPANESE,BLD&STMD","12203","0","0.33","0","0","12.64","0","0","0.0","56","0","0","0.576","0.543","0.075","0.82","0","0","0.059","0.0","0.0","0.125","86.03","0.101","0.05","0.028","0.19","28.35","1 oz","0","","11","0.204","0.53","18","26","119","5","0.4","13","1","0.0","0.102","9.5","0.0","0.0"
"CHESTNUTS","CHESTNUTS,JAPANESE,RSTD","12204","0","1.2","0","0","45.13","0","0","0.0","201","0","0","2.065","0.7","0.466","2.97","0","0","0.0","0.0","0.0","0.45","49.9","0.419","0.207","0.118","0.8","28.35","1 oz","0","","35","0.73","2.1","64","93","427","19","1.43","74","4","0.0","0.418","28.0","0.0","0.0"
"LOTUS SEEDS","LOTUS SEEDS,RAW","12205","0","1.07","0","0","17.28","0","0","0.0","89","0","0","0.621","0.429","0.228","4.13","47","0","0.04","0.0","0.0","0.171","77.0","0.104","0.312","0.088","0.53","28.35","1 oz","0","","44","0.094","0.95","56","168","367","1","0.28","13","1","0.0","0.168","0.0","0.0","0.0"
"ALMONDS","ALMONDS,HONEY RSTD,UNBLANCHED","12206","0","2.33","0","0","27.9","0","0","13.69999981","594","0","0","2.003","2.819","0.258","18.17","0","0","0.953","0.0","0.0","0.114","1.7","32.402","10.472","4.73","49.9","144.0","1 cup, whole kernels","28","1 oz","263","0.97","2.83","240","400","560","130","2.6","0","0","0.0","0.085","0.7","0.0","0.0"
"SEEDS","SEEDS,FLAXSEED","12220","0","3.72","0","0","28.88","0","79","27.29999924","534","651","0","2.482","3.08","0.985","18.29","0","0","0.161","25.4","1.549999952","1.644","6.96","7.527","28.73","3.663","42.16","167.71","1 cup, whole","10","1 tbsp, whole","255","1.22","5.73","392","642","813","30","4.34","0","0","0.0","0.473","0.6","0.31","4.3"
"PUMPKIN&SQUASH SD KRNLS","PUMPKIN&SQUASH SD KRNLS,RSTD,W/SALT","12516","0","4.37","228","0","13.43","0","63","3.900000095","522","0","0","3.016","1.742","0.339","32.97","0","0","0.319","5.6","2.299999952","0.21","7.1","13.1","19.206","7.97","42.13","227.0","1 cup","28","1 oz","43","1.384","14.94","534","1172","806","575","7.44","380","19","0.0","0.09","1.8","0.0","47.2"
"SESAME SD KRNLS","SESAME SD KRNLS,TSTD,W/SALT (DECORT)","12529","0","4.0","40","0","26.04","0","26","16.89999962","567","0","0","1.427","5.438","0.68","16.96","0","0","0.466","1.7","0.479999989","1.205","5.0","18.127","21.039","6.722","48.0","128.0","1 cup","28","1 oz","131","1.457","7.78","346","774","406","588","10.23","66","3","0.0","0.146","0.0","0.25","0.0"
"SUNFLOWER SD KRNLS","SUNFLOWER SD KRNLS,DRY RSTD,W/SALT","12537","0","5.6","5","0","24.07","0","55","9.0","582","0","0","2.11","7.042","7.042","19.33","0","0","0.246","79.3","2.730000019","0.106","1.2","9.505","32.884","5.219","49.8","128.0","1 cup","28","1 oz","70","1.83","3.8","129","1155","850","410","5.29","9","0","0.0","0.804","1.4","26.1","2.7"
"SUNFLOWER SD KRNLS","SUNFLOWER SD KRNLS,OIL RSTD,W/SALT","12538","0","4.22","5","0","22.89","0","55","10.60000038","592","0","0","2.08","4.13","6.942","20.06","0","0","0.28","78.2","3.109999895","0.32","1.54","8.063","34.294","7.068","51.3","135.0","1 cup","28","1 oz","87","1.804","4.28","127","1139","483","410","5.21","9","0","0.0","0.792","1.1","36.33","3.1"
"SUNFLOWER SD KRNLS","SUNFLOWER SD KRNLS,TSTD,W/SALT","12539","0","4.4","0","0","20.59","0","0","11.5","619","0","0","2.114","4.198","7.056","17.21","0","0","0.285","62.2","0.0","0.325","1.0","10.841","37.507","5.953","56.8","134.0","1 cup","28","1 oz","57","1.834","6.81","129","1158","491","613","5.3","0","0","0.0","0.805","1.4","0.0","0.0"
"SUNFLOWER SD BUTTER","SUNFLOWER SD BUTTER,W/SALT","12540","0","3.95","0","0","27.42","0","0","0.0","579","0","0","2.11","5.32","7.039","19.66","0","0","0.284","0.0","0.0","0.324","1.23","9.111","31.52","5.002","47.73","16.0","1 tbsp","28","1 oz","122","1.83","4.75","369","736","72","520","5.29","52","3","0.0","0.803","2.7","0.0","0.0"
"ALMONDS","ALMONDS,DRY RSTD,W/SALT","12563","0","3.2","1","0","19.29","0","52","11.80000019","597","1","0","2.62","3.85","0.229","22.09","0","0","0.859","2.8","4.900000095","0.074","2.6","33.658","12.649","4.047","52.83","138.0","1 cup, whole kernels","28","1 oz,  (22 whole kernels)","266","1.17","4.51","286","489","746","339","3.54","1","0","0.0","0.126","0.0","26.0","0.0"
"ALMONDS","ALMONDS,OIL RSTD,W/SALT","12565","0","3.13","1","0","17.68","0","52","10.5","607","1","0","2.46","3.665","0.229","21.23","0","0","0.781","2.8","4.550000191","0.092","2.8","34.793","13.519","4.208","55.17","157.0","1 cup, whole kernels","28","1 oz,  (22 whole kernels)","291","0.955","3.68","274","466","699","339","3.07","1","0","0.0","0.118","0.0","25.97","0.0"
"CASHEW NUTS","CASHEW NUTS,DRY RSTD,W/SALT","12585","0","3.95","0","0","32.69","0","61","3.0","574","23","0","0.826","1.4","1.217","15.31","0","0","0.2","11.7","5.010000229","0.2","1.7","27.317","7.836","9.157","46.35","137.0","1 cup, halves and whole","28","1 oz","45","2.22","6.0","260","490","565","640","5.6","0","0","0.0","0.256","0.0","0.92","34.7"
"CASHEW NUTS","CASHEW NUTS,OIL RSTD,W/SALT","12586","0","2.89","0","0","30.16","0","61","3.299999952","581","23","0","1.668","1.736","0.88","16.84","0","0","0.218","20.3","5.010000229","0.363","2.34","25.923","8.546","8.478","47.77","129.08","1 cup, whole","129","1 cup, halves and pieces","43","2.043","6.05","273","531","632","308","5.35","0","0","0.0","0.323","0.3","0.92","34.7"
"CASHEW BUTTER","CASHEW BUTTER,PLN,W/SALT","12588","0","2.5","0","0","27.57","0","61","2.0","587","23","0","0.815","1.599","1.201","17.56","0","0","0.187","11.5","5.010000229","0.312","2.96","29.122","8.354","9.763","49.41","16.0","1 tbsp","28","1 oz","43","2.19","5.03","258","457","546","614","5.16","0","0","0.0","0.252","0.0","0.92","34.7"
"MACADAMIA NUTS","MACADAMIA NUTS,DRY RSTD,W/SALT","12632","0","1.7","0","0","12.83","0","45","8.0","716","0","0","3.036","2.274","0.603","7.79","0","0","0.087","11.7","4.139999866","0.71","1.61","59.275","1.498","11.947","76.08","131.6","1 cup, whole or halves","28","1 oz,  (10-12 kernels)","70","0.57","2.65","118","198","363","265","1.29","0","0","0.0","0.359","0.7","0.57","0.0"
"MIXED NUTS","MIXED NUTS,DRY RSTD,W/PNUTS,W/SALT","12635","0","4.15","3","0","25.35","0","54","9.0","594","21","0","1.937","4.7","1.205","17.3","0","0","0.2","7.5","4.639999866","0.2","1.75","31.395","10.768","6.899","51.45","137.0","1 cup","28","1 oz","70","1.279","3.7","225","435","597","669","3.8","5","0","0.0","0.296","0.4","10.94","12.9"
"NUTS","NUTS,MXD NUTS,W/ PNUTS,OIL RSTD,W/ SALT ADDED","12637","0","3.47","2","0","21.41","0","53","9.0","617","10","0","1.892","5.061","1.248","16.76","0","0","0.222","140.9","4.28000021","0.498","2.03","31.695","13.299","8.725","56.33","142.0","1 cup","28","1 oz","108","1.661","3.21","235","464","581","419","5.08","3","0","0.0","0.24","0.5","8.3","8.4"
"MIXED NUTS","MIXED NUTS,WO/PNUTS,OIL RSTD,W/SALT","12638","0","2.89","4","1","22.27","0","51","5.5","615","22","0","1.547","1.964","0.962","15.52","0","0","0.486","421.5","4.380000114","0.504","3.15","33.137","11.449","9.087","56.17","144.0","1 cup","28","1 oz","106","1.795","2.57","251","449","544","306","4.66","8","0","0.0","0.18","0.5","8.2","17.9"
"PECANS","PECANS,DRY RSTD,W/SALT","12643","0","1.56","84","0","13.55","0","0","9.399999619","710","0","0","3.933","1.167","0.703","9.5","0","0","0.107","4.0","4.059999943","0.45","1.12","43.957","20.572","6.283","74.27","28.35","1 oz","0","","72","1.167","2.8","132","293","424","383","5.07","140","7","0.0","0.187","0.7","1.3","0.0"
"PECANS","PECANS,OIL RSTD,W/SALT","12644","0","1.42","62","0","13.01","0","0","9.5","715","0","0","3.7","1.2","0.737","9.2","0","0","0.11","6.0","3.970000029","0.473","1.13","40.97","23.584","7.238","75.23","110.0","1 cup","28","1 oz,  (15 halves)","67","1.2","2.47","121","263","392","393","4.47","104","5","0.0","0.187","0.7","2.53","0.0"
"PISTACHIO NUTS","PISTACHIO NUTS,DRY RSTD,W/SALT","12652","0","3.87","157","0","26.78","0","71","10.30000019","568","1205","0","1.275","1.425","0.513","21.35","47","0","0.158","9.3","7.809999943","0.84","2.03","24.216","13.899","5.555","45.97","122.53","1 cup","28","1 oz,  (49 kernels)","110","1.325","4.2","120","485","1042","405","2.3","262","13","0.0","1.274","2.3","1.93","13.2"
"PUMPKIN&SQUASH SEEDS","PUMPKIN&SQUASH SEEDS,WHL,RSTD,W/SALT","12663","0","3.8","0","0","53.75","0","39","0.0","446","0","0","0.496","0.286","0.056","18.55","0","0","0.052","0.0","0.0","0.034","4.5","6.032","8.844","3.67","19.4","64.0","1 cup","28","1 oz,  (85 seeds)","55","0.69","3.31","262","92","919","575","10.3","62","3","0.0","0.037","0.3","0.0","0.0"
"ALMOND BUTTER","ALMOND BUTTER,PLN,W/SALT","12695","0","3.6","1","0","21.22","0","52","3.700000048","633","1","0","2.354","2.875","0.259","15.08","0","0","0.611","4.9","4.900000095","0.133","1.0","38.374","12.402","5.602","59.1","250.0","1 cup","16","1 tbsp","270","0.9","3.7","303","523","758","450","3.05","1","0","0.0","0.076","0.7","26.0","0.0"
"SESAME BUTTER","SESAME BUTTER,TAHINI,KRNLS UNSPEC","12698","0","5.09","0","0","21.5","0","0","4.699999809","592","0","0","0.0","5.64","0.0","17.4","0","0","0.12","1.7","0.0","1.59","3.0","20.016","23.232","7.423","53.01","15.0","1 tbsp","0","","141","1.61","4.42","95","790","459","35","4.62","67","3","0.0","0.15","4.2","0.0","0.0"
"BEEF","BEEF,GRASS-FED,STRIP STEAKS,LN,RAW","13000","0","1.69","0","0","0.0","55","65","0.0","117","0","0","0.009","6.703","0.678","23.07","34","0","0.124","21.1","0.0","0.052","73.42","0.995","0.108","1.032","2.69","214.16","1 steak","0","","9","0.068","1.85","23","212","342","55","3.61","0","0","1.27","0.651","0.0","0.22","0.9"
"BEEF","BEEF,CARCASS,LN&FAT,CHOIC,RAW","13001","0","0.81","0","0","0.0","74","0","0.0","291","0","0","0.013","3.54","0.32","17.32","19","0","0.16","18.1","0.0","0.08","57.26","10.47","0.92","9.75","24.05","28.35","1 oz","454","1 lb","8","0.069","1.83","17","154","267","59","3.57","0","0","2.67","0.33","0.0","0.0","0.0"
"BEEF","BEEF,CARCASS,LN&FAT,SEL,RAW","13002","0","0.82","0","0","0.0","74","0","0.0","278","0","0","0.013","3.54","0.32","17.48","2","0","0.17","15.9","0.0","0.08","58.21","9.82","0.86","9.16","22.55","28.35","1 oz","454","1 lb","8","0.069","1.85","17","156","271","59","3.59","0","0","2.69","0.33","0.0","0.0","0.0"
"BEEF","BEEF,RTL CUTS,FAT,RAW","13019","0","0.28","0","0","0.0","99","0","0.0","674","0","0","0.0","1.437","0.163","8.21","0","0","0.037","6.6","0.0","0.03","20.21","30.94","2.56","29.45","70.89","28.35","1 oz","113","4 oz","26","0.028","0.72","5","61","96","26","0.82","0","0","0.73","0.108","0.0","0.0","3.4"
"BEEF","BEEF,RTL CUTS,FAT,CKD","13020","0","0.45","0","0","0.0","95","56","0.0","680","0","0","0.0","1.528","0.221","10.65","0","0","0.046","8.3","0.0","0.03","18.58","30.45","2.66","28.5","70.33","28.35","1 oz","85","3 oz","19","0.04","1.08","6","64","99","23","1.24","0","0","0.9","0.14","0.0","0.0","3.1"
"BEEF","BEEF,BRISKET,WHL,LN,ALL GRDS,RAW","13023","0","1.02","0","0","0.0","62","86","0.0","155","0","0","0.014","3.94","0.35","20.72","30","0","0.17","16.4","0.0","0.1","70.29","3.46","0.23","2.59","7.37","28.35","1 oz","454","1 lb","5","0.08","1.92","23","201","330","79","4.31","0","0","2.43","0.42","0.0","0.32","1.3"
"BEEF","BEEF,GRASS-FED,GROUND,RAW","13047","0","1.71","0","0","0.0","62","67","0.0","192","0","0","0.01","4.818","0.576","19.42","0","0","0.154","14.2","0.0","0.049","67.13","4.8","0.532","5.335","12.73","0.0","","0","","12","0.063","1.99","19","175","289","68","4.55","0","0","1.97","0.355","0.0","0.35","1.1"
"BEEF","BEEF,BRISKET,FLAT HALF,LN & FAT,1/8"" FAT,SEL,CKD,BRSD","13055","0","0.93","0","0","0.0","71","110","0.0","280","0","0","0.01","4.175","0.572","28.97","0","0","0.158","28.1","0.0","0.063","53.39","7.481","0.642","6.888","17.37","0.0","","0","","17","0.09","2.4","19","180","237","49","6.92","0","0","1.92","0.285","0.0","0.5","1.8"
"BEEF","BEEF,FLANK,LN&FAT,0""FAT,CHOIC,RAW","13065","0","1.02","0","0","0.0","41","89","0.0","165","0","0","0.013","6.842","0.619","21.22","0","0","0.09","23.3","0.0","0.056","69.46","3.38","0.32","3.443","8.29","28.35","1 oz","113","4 oz","27","0.071","1.55","22","193","330","54","3.81","0","0","1.18","0.571","0.0","0.33","1.3"
"BEEF","BEEF,FLANK,LN&FAT,0""FAT,CHOIC,CKD,BRLD","13067","0","1.06","0","0","0.0","51","105","0.0","202","0","0","0.009","7.471","0.542","27.55","0","0","0.121","28.9","0.0","0.069","63.33","3.751","0.364","3.84","9.31","386.63","1 steak,  (yield from 483 g raw meat)","0","","18","0.088","1.8","22","201","326","53","4.79","0","0","1.82","0.549","0.0","0.39","1.4"
"BEEF","BEEF,FLANK,LN,0"" FAT,CHOIC,RAW","13068","0","0.99","0","0","0.0","42","91","0.0","149","0","0","0.014","7.353","0.647","21.72","4","0","0.106","25.4","0.0","0.06","68.72","2.477","0.245","2.612","6.29","28.35","1 oz","454","1 lb","28","0.072","1.62","23","204","340","57","4.12","0","0","1.18","0.596","0.0","0.31","1.2"
